instant,dteday,season,year,month,hours,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,day_category,humidity_category,time_of_day
7226,2011-11-02,Winter,2011,Nov,16,0,Wednesday,Weekdays,Clear,0.48,0.4697,51.0,0.1045,35,231,266,3,Normal,Afternoon
7227,2011-11-02,Winter,2011,Nov,17,0,Wednesday,Weekdays,Clear,0.44,0.4394,62.0,0.194,30,523,553,3,Normal,Afternoon
7228,2011-11-02,Winter,2011,Nov,18,0,Wednesday,Weekdays,Clear,0.42,0.4242,71.0,0.1642,31,448,479,3,Sangat Lembab,Evening
7229,2011-11-02,Winter,2011,Nov,19,0,Wednesday,Weekdays,Clear,0.4,0.4091,76.0,0.1343,25,257,282,3,Sangat Lembab,Evening
7230,2011-11-02,Winter,2011,Nov,20,0,Wednesday,Weekdays,Clear,0.4,0.4091,66.0,0.1343,5,177,182,3,Sangat Lembab,Evening
7231,2011-11-02,Winter,2011,Nov,21,0,Wednesday,Weekdays,Clear,0.38,0.3939,71.0,0.1343,13,155,168,3,Sangat Lembab,Evening
7232,2011-11-02,Winter,2011,Nov,22,0,Wednesday,Weekdays,Clear,0.36,0.3485,71.0,0.1343,7,99,106,3,Sangat Lembab,Evening
7233,2011-11-02,Winter,2011,Nov,23,0,Wednesday,Weekdays,Clear,0.36,0.3636,76.0,0.0896,3,54,57,3,Sangat Lembab,Evening
7234,2011-11-03,Winter,2011,Nov,0,0,Thursday,Weekdays,Clear,0.36,0.3636,76.0,0.0896,3,28,31,4,Sangat Lembab,Night
7235,2011-11-03,Winter,2011,Nov,1,0,Thursday,Weekdays,Clear,0.34,0.3333,81.0,0.1343,3,12,15,4,Sangat Lembab,Night
7236,2011-11-03,Winter,2011,Nov,2,0,Thursday,Weekdays,Clear,0.34,0.3333,76.0,0.1343,2,5,7,4,Sangat Lembab,Night
7237,2011-11-03,Winter,2011,Nov,3,0,Thursday,Weekdays,Clear,0.34,0.3333,81.0,0.1343,1,4,5,4,Sangat Lembab,Night
7238,2011-11-03,Winter,2011,Nov,4,0,Thursday,Weekdays,Clear,0.32,0.3333,81.0,0.0896,1,3,4,4,Sangat Lembab,Night
7239,2011-11-03,Winter,2011,Nov,5,0,Thursday,Weekdays,Clear,0.32,0.3333,81.0,0.1343,1,27,28,4,Sangat Lembab,Night
7240,2011-11-03,Winter,2011,Nov,6,0,Thursday,Weekdays,Clear,0.34,0.3333,76.0,0.194,3,96,99,4,Sangat Lembab,Morning
7241,2011-11-03,Winter,2011,Nov,7,0,Thursday,Weekdays,Misty,0.32,0.3333,81.0,0.0896,12,280,292,4,Sangat Lembab,Morning
7242,2011-11-03,Winter,2011,Nov,8,0,Thursday,Weekdays,Misty,0.34,0.3485,81.0,0.0896,8,394,402,4,Sangat Lembab,Morning
7243,2011-11-03,Winter,2011,Nov,9,0,Thursday,Weekdays,Misty,0.36,0.3485,81.0,0.194,9,155,164,4,Sangat Lembab,Morning
7244,2011-11-03,Winter,2011,Nov,10,0,Thursday,Weekdays,Misty,0.4,0.4091,76.0,0.194,12,98,110,4,Sangat Lembab,Morning
7245,2011-11-03,Winter,2011,Nov,11,0,Thursday,Weekdays,Clear,0.44,0.4394,67.0,0.194,12,108,120,4,Sangat Lembab,Morning
7246,2011-11-03,Winter,2011,Nov,12,0,Thursday,Weekdays,Clear,0.5,0.4848,51.0,0.194,17,162,179,4,Normal,Afternoon
7247,2011-11-03,Winter,2011,Nov,13,0,Thursday,Weekdays,Misty,0.52,0.5,48.0,0.2537,19,150,169,4,Normal,Afternoon
7248,2011-11-03,Winter,2011,Nov,14,0,Thursday,Weekdays,Clear,0.52,0.5,52.0,0.1642,32,120,152,4,Normal,Afternoon
7249,2011-11-03,Winter,2011,Nov,15,0,Thursday,Weekdays,Clear,0.52,0.5,52.0,0.1642,24,138,162,4,Normal,Afternoon
7250,2011-11-03,Winter,2011,Nov,16,0,Thursday,Weekdays,Clear,0.52,0.5,48.0,0.194,33,234,267,4,Normal,Afternoon
7251,2011-11-03,Winter,2011,Nov,17,0,Thursday,Weekdays,Clear,0.48,0.4697,55.00000000000001,0.0896,33,465,498,4,Normal,Afternoon
7252,2011-11-03,Winter,2011,Nov,18,0,Thursday,Weekdays,Clear,0.46,0.4545,63.0,0.1343,24,409,433,4,Normal,Evening
7253,2011-11-03,Winter,2011,Nov,19,0,Thursday,Weekdays,Clear,0.44,0.4394,67.0,0.0896,18,234,252,4,Sangat Lembab,Evening
7254,2011-11-03,Winter,2011,Nov,20,0,Thursday,Weekdays,Clear,0.42,0.4242,71.0,0.1045,11,198,209,4,Sangat Lembab,Evening
7255,2011-11-03,Winter,2011,Nov,21,0,Thursday,Weekdays,Clear,0.4,0.4091,76.0,0.1343,4,140,144,4,Sangat Lembab,Evening
7256,2011-11-03,Winter,2011,Nov,22,0,Thursday,Weekdays,Clear,0.4,0.4091,82.0,0.0,21,116,137,4,Sangat Lembab,Evening
7257,2011-11-03,Winter,2011,Nov,23,0,Thursday,Weekdays,Clear,0.4,0.4091,82.0,0.0896,15,80,95,4,Sangat Lembab,Evening
7258,2011-11-04,Winter,2011,Nov,0,0,Friday,Weekdays,Misty,0.4,0.4091,82.0,0.0,11,32,43,5,Sangat Lembab,Night
7259,2011-11-04,Winter,2011,Nov,1,0,Friday,Weekdays,Misty,0.4,0.4091,82.0,0.0,1,16,17,5,Sangat Lembab,Night
7260,2011-11-04,Winter,2011,Nov,2,0,Friday,Weekdays,Misty,0.4,0.4091,76.0,0.0,2,8,10,5,Sangat Lembab,Night
7261,2011-11-04,Winter,2011,Nov,3,0,Friday,Weekdays,Misty,0.38,0.3939,87.0,0.1642,1,7,8,5,Sangat Lembab,Night
7262,2011-11-04,Winter,2011,Nov,4,0,Friday,Weekdays,Misty,0.38,0.3939,87.0,0.0896,1,6,7,5,Sangat Lembab,Night
7263,2011-11-04,Winter,2011,Nov,5,0,Friday,Weekdays,Misty,0.38,0.3939,87.0,0.0,0,23,23,5,Sangat Lembab,Night
7264,2011-11-04,Winter,2011,Nov,6,0,Friday,Weekdays,Misty,0.38,0.3939,87.0,0.0896,2,64,66,5,Sangat Lembab,Morning
7265,2011-11-04,Winter,2011,Nov,7,0,Friday,Weekdays,Misty,0.4,0.4091,86.0,0.2239,10,235,245,5,Sangat Lembab,Morning
7266,2011-11-04,Winter,2011,Nov,8,0,Friday,Weekdays,Misty,0.4,0.4091,87.0,0.3582,8,387,395,5,Sangat Lembab,Morning
7267,2011-11-04,Winter,2011,Nov,9,0,Friday,Weekdays,Misty,0.42,0.4242,71.0,0.4627,15,239,254,5,Sangat Lembab,Morning
7268,2011-11-04,Winter,2011,Nov,10,0,Friday,Weekdays,Misty,0.42,0.4242,71.0,0.3284,19,115,134,5,Sangat Lembab,Morning
7269,2011-11-04,Winter,2011,Nov,11,0,Friday,Weekdays,Misty,0.44,0.4394,67.0,0.4478,34,128,162,5,Sangat Lembab,Morning
7270,2011-11-04,Winter,2011,Nov,12,0,Friday,Weekdays,Misty,0.48,0.4697,55.00000000000001,0.4925,44,153,197,5,Normal,Afternoon
7271,2011-11-04,Winter,2011,Nov,13,0,Friday,Weekdays,Clear,0.44,0.4394,51.0,0.4179,33,161,194,5,Normal,Afternoon
7272,2011-11-04,Winter,2011,Nov,14,0,Friday,Weekdays,Clear,0.44,0.4394,47.0,0.2985,54,147,201,5,Normal,Afternoon
7273,2011-11-04,Winter,2011,Nov,15,0,Friday,Weekdays,Clear,0.46,0.4545,44.0,0.3881,45,192,237,5,Sangat kering,Afternoon
7274,2011-11-04,Winter,2011,Nov,16,0,Friday,Weekdays,Clear,0.46,0.4545,36.0,0.3881,53,237,290,5,Sangat kering,Afternoon
7275,2011-11-04,Winter,2011,Nov,17,0,Friday,Weekdays,Clear,0.42,0.4242,38.0,0.3582,42,438,480,5,Sangat kering,Afternoon
7276,2011-11-04,Winter,2011,Nov,18,0,Friday,Weekdays,Clear,0.42,0.4242,32.0,0.4627,35,339,374,5,Sangat kering,Evening
7277,2011-11-04,Winter,2011,Nov,19,0,Friday,Weekdays,Clear,0.4,0.4091,37.0,0.3582,14,182,196,5,Sangat kering,Evening
7278,2011-11-04,Winter,2011,Nov,20,0,Friday,Weekdays,Clear,0.36,0.3333,43.0,0.2836,15,171,186,5,Sangat kering,Evening
7279,2011-11-04,Winter,2011,Nov,21,0,Friday,Weekdays,Clear,0.34,0.3182,46.0,0.2537,8,115,123,5,Normal,Evening
7280,2011-11-04,Winter,2011,Nov,22,0,Friday,Weekdays,Clear,0.34,0.303,46.0,0.3284,6,109,115,5,Normal,Evening
7281,2011-11-04,Winter,2011,Nov,23,0,Friday,Weekdays,Clear,0.32,0.303,49.0,0.3284,17,72,89,5,Normal,Evening
7282,2011-11-05,Winter,2011,Nov,0,0,Saturday,Weekend,Clear,0.32,0.2879,45.0,0.3582,4,48,52,6,Normal,Night
7283,2011-11-05,Winter,2011,Nov,1,0,Saturday,Weekend,Clear,0.32,0.303,45.0,0.2985,5,57,62,6,Normal,Night
7284,2011-11-05,Winter,2011,Nov,2,0,Saturday,Weekend,Clear,0.3,0.2727,52.0,0.3284,7,24,31,6,Normal,Night
7285,2011-11-05,Winter,2011,Nov,3,0,Saturday,Weekend,Clear,0.3,0.2727,52.0,0.2985,0,8,8,6,Normal,Night
7286,2011-11-05,Winter,2011,Nov,4,0,Saturday,Weekend,Clear,0.28,0.2576,56.00000000000001,0.3284,3,5,8,6,Normal,Night
7287,2011-11-05,Winter,2011,Nov,5,0,Saturday,Weekend,Clear,0.26,0.2273,60.0,0.3284,0,2,2,6,Normal,Night
7288,2011-11-05,Winter,2011,Nov,6,0,Saturday,Weekend,Clear,0.26,0.2424,60.0,0.2537,3,20,23,6,Normal,Morning
7289,2011-11-05,Winter,2011,Nov,7,0,Saturday,Weekend,Clear,0.26,0.2424,60.0,0.2836,3,31,34,6,Normal,Morning
7290,2011-11-05,Winter,2011,Nov,8,0,Saturday,Weekend,Clear,0.28,0.2576,56.00000000000001,0.3284,4,80,84,6,Normal,Morning
7291,2011-11-05,Winter,2011,Nov,9,0,Saturday,Weekend,Clear,0.3,0.2727,56.00000000000001,0.2985,30,111,141,6,Normal,Morning
7292,2011-11-05,Winter,2011,Nov,10,0,Saturday,Weekend,Clear,0.32,0.303,53.0,0.2537,56,171,227,6,Normal,Morning
7293,2011-11-05,Winter,2011,Nov,11,0,Saturday,Weekend,Clear,0.36,0.3636,46.0,0.1045,69,169,238,6,Normal,Morning
7294,2011-11-05,Winter,2011,Nov,12,0,Saturday,Weekend,Clear,0.36,0.3485,46.0,0.1642,137,235,372,6,Normal,Afternoon
7295,2011-11-05,Winter,2011,Nov,13,0,Saturday,Weekend,Clear,0.4,0.4091,37.0,0.1045,148,207,355,6,Sangat kering,Afternoon
7296,2011-11-05,Winter,2011,Nov,14,0,Saturday,Weekend,Clear,0.42,0.4242,35.0,0.1343,159,227,386,6,Sangat kering,Afternoon
7297,2011-11-05,Winter,2011,Nov,15,0,Saturday,Weekend,Clear,0.4,0.4091,37.0,0.194,141,202,343,6,Sangat kering,Afternoon
7298,2011-11-05,Winter,2011,Nov,16,0,Saturday,Weekend,Clear,0.4,0.4091,40.0,0.2239,128,207,335,6,Sangat kering,Afternoon
7299,2011-11-05,Winter,2011,Nov,17,0,Saturday,Weekend,Clear,0.38,0.3939,40.0,0.1642,100,234,334,6,Sangat kering,Afternoon
7300,2011-11-05,Winter,2011,Nov,18,0,Saturday,Weekend,Clear,0.36,0.3636,50.0,0.0896,52,185,237,6,Normal,Evening
7301,2011-11-05,Winter,2011,Nov,19,0,Saturday,Weekend,Clear,0.34,0.3636,53.0,0.0,45,159,204,6,Normal,Evening
7302,2011-11-05,Winter,2011,Nov,20,0,Saturday,Weekend,Clear,0.32,0.3485,66.0,0.0,29,136,165,6,Sangat Lembab,Evening
7303,2011-11-05,Winter,2011,Nov,21,0,Saturday,Weekend,Clear,0.32,0.3485,66.0,0.0,19,99,118,6,Sangat Lembab,Evening
7304,2011-11-05,Winter,2011,Nov,22,0,Saturday,Weekend,Clear,0.3,0.3333,65.0,0.0,10,72,82,6,Sangat Lembab,Evening
7305,2011-11-05,Winter,2011,Nov,23,0,Saturday,Weekend,Clear,0.28,0.3182,70.0,0.0,4,81,85,6,Sangat Lembab,Evening
7306,2011-11-06,Winter,2011,Nov,0,0,Sunday,Weekend,Clear,0.28,0.3182,75.0,0.0,10,65,75,0,Sangat Lembab,Night
7307,2011-11-06,Winter,2011,Nov,1,0,Sunday,Weekend,Clear,0.26,0.303,81.0,0.0,11,104,115,0,Sangat Lembab,Night
7308,2011-11-06,Winter,2011,Nov,2,0,Sunday,Weekend,Clear,0.26,0.303,81.0,0.0,6,23,29,0,Sangat Lembab,Night
7309,2011-11-06,Winter,2011,Nov,3,0,Sunday,Weekend,Clear,0.24,0.2879,87.0,0.0,5,4,9,0,Sangat Lembab,Night
7310,2011-11-06,Winter,2011,Nov,4,0,Sunday,Weekend,Clear,0.24,0.2879,87.0,0.0,0,6,6,0,Sangat Lembab,Night
7311,2011-11-06,Winter,2011,Nov,5,0,Sunday,Weekend,Clear,0.24,0.2424,87.0,0.1343,0,5,5,0,Sangat Lembab,Night
7312,2011-11-06,Winter,2011,Nov,6,0,Sunday,Weekend,Clear,0.26,0.2879,81.0,0.0896,5,11,16,0,Sangat Lembab,Morning
7313,2011-11-06,Winter,2011,Nov,7,0,Sunday,Weekend,Clear,0.26,0.2727,87.0,0.1045,4,24,28,0,Sangat Lembab,Morning
7314,2011-11-06,Winter,2011,Nov,8,0,Sunday,Weekend,Misty,0.28,0.303,87.0,0.0896,19,71,90,0,Sangat Lembab,Morning
7315,2011-11-06,Winter,2011,Nov,9,0,Sunday,Weekend,Misty,0.3,0.3182,75.0,0.0896,36,134,170,0,Sangat Lembab,Morning
7316,2011-11-06,Winter,2011,Nov,10,0,Sunday,Weekend,Clear,0.36,0.3636,66.0,0.0896,76,186,262,0,Sangat Lembab,Morning
7317,2011-11-06,Winter,2011,Nov,11,0,Sunday,Weekend,Clear,0.42,0.4242,57.99999999999999,0.0896,104,216,320,0,Normal,Morning
7318,2011-11-06,Winter,2011,Nov,12,0,Sunday,Weekend,Clear,0.44,0.4394,54.0,0.0,120,226,346,0,Normal,Afternoon
7319,2011-11-06,Winter,2011,Nov,13,0,Sunday,Weekend,Clear,0.46,0.4545,51.0,0.1642,105,209,314,0,Normal,Afternoon
7320,2011-11-06,Winter,2011,Nov,14,0,Sunday,Weekend,Clear,0.46,0.4545,55.00000000000001,0.194,101,219,320,0,Normal,Afternoon
7321,2011-11-06,Winter,2011,Nov,15,0,Sunday,Weekend,Clear,0.48,0.4697,51.0,0.194,96,210,306,0,Normal,Afternoon
7322,2011-11-06,Winter,2011,Nov,16,0,Sunday,Weekend,Clear,0.46,0.4545,55.00000000000001,0.2239,84,263,347,0,Normal,Afternoon
7323,2011-11-06,Winter,2011,Nov,17,0,Sunday,Weekend,Clear,0.44,0.4394,62.0,0.1642,71,185,256,0,Normal,Afternoon
7324,2011-11-06,Winter,2011,Nov,18,0,Sunday,Weekend,Clear,0.42,0.4242,71.0,0.1045,39,146,185,0,Sangat Lembab,Evening
7325,2011-11-06,Winter,2011,Nov,19,0,Sunday,Weekend,Clear,0.38,0.3939,76.0,0.194,21,130,151,0,Sangat Lembab,Evening
7326,2011-11-06,Winter,2011,Nov,20,0,Sunday,Weekend,Clear,0.36,0.3636,81.0,0.1045,16,100,116,0,Sangat Lembab,Evening
7327,2011-11-06,Winter,2011,Nov,21,0,Sunday,Weekend,Clear,0.36,0.3636,81.0,0.0896,11,77,88,0,Sangat Lembab,Evening
7328,2011-11-06,Winter,2011,Nov,22,0,Sunday,Weekend,Clear,0.36,0.3788,87.0,0.0,5,40,45,0,Sangat Lembab,Evening
7329,2011-11-06,Winter,2011,Nov,23,0,Sunday,Weekend,Clear,0.34,0.3485,87.0,0.0896,7,43,50,0,Sangat Lembab,Evening
7330,2011-11-07,Winter,2011,Nov,0,0,Monday,Weekdays,Clear,0.34,0.3636,87.0,0.0,1,14,15,1,Sangat Lembab,Night
7331,2011-11-07,Winter,2011,Nov,1,0,Monday,Weekdays,Clear,0.34,0.3636,87.0,0.0,2,6,8,1,Sangat Lembab,Night
7332,2011-11-07,Winter,2011,Nov,2,0,Monday,Weekdays,Clear,0.32,0.3485,93.0,0.0,0,2,2,1,Sangat Lembab,Night
7333,2011-11-07,Winter,2011,Nov,3,0,Monday,Weekdays,Clear,0.32,0.3485,93.0,0.0,0,3,3,1,Sangat Lembab,Night
7334,2011-11-07,Winter,2011,Nov,4,0,Monday,Weekdays,Clear,0.32,0.3485,93.0,0.0,2,4,6,1,Sangat Lembab,Night
7335,2011-11-07,Winter,2011,Nov,5,0,Monday,Weekdays,Clear,0.3,0.3333,93.0,0.0,1,25,26,1,Sangat Lembab,Night
7336,2011-11-07,Winter,2011,Nov,6,0,Monday,Weekdays,Misty,0.28,0.3182,93.0,0.0,2,97,99,1,Sangat Lembab,Morning
7337,2011-11-07,Winter,2011,Nov,7,0,Monday,Weekdays,Misty,0.28,0.3182,93.0,0.0,6,305,311,1,Sangat Lembab,Morning
7338,2011-11-07,Winter,2011,Nov,8,0,Monday,Weekdays,Misty,0.3,0.3182,100.0,0.0896,13,397,410,1,Sangat Lembab,Morning
7339,2011-11-07,Winter,2011,Nov,9,0,Monday,Weekdays,Misty,0.34,0.3333,100.0,0.1343,18,156,174,1,Sangat Lembab,Morning
7340,2011-11-07,Winter,2011,Nov,10,0,Monday,Weekdays,Clear,0.36,0.3485,93.0,0.1343,28,95,123,1,Sangat Lembab,Morning
7341,2011-11-07,Winter,2011,Nov,11,0,Monday,Weekdays,Clear,0.42,0.4242,77.0,0.1045,28,100,128,1,Sangat Lembab,Morning
7342,2011-11-07,Winter,2011,Nov,12,0,Monday,Weekdays,Clear,0.46,0.4545,67.0,0.0,21,158,179,1,Sangat Lembab,Afternoon
7343,2011-11-07,Winter,2011,Nov,13,0,Monday,Weekdays,Clear,0.54,0.5152,49.0,0.0896,32,157,189,1,Normal,Afternoon
7344,2011-11-07,Winter,2011,Nov,14,0,Monday,Weekdays,Clear,0.56,0.5303,37.0,0.1642,30,115,145,1,Sangat kering,Afternoon
7345,2011-11-07,Winter,2011,Nov,15,0,Monday,Weekdays,Clear,0.56,0.5303,37.0,0.1045,38,132,170,1,Sangat kering,Afternoon
7346,2011-11-07,Winter,2011,Nov,16,0,Monday,Weekdays,Clear,0.52,0.5,45.0,0.0,40,255,295,1,Normal,Afternoon
7347,2011-11-07,Winter,2011,Nov,17,0,Monday,Weekdays,Clear,0.5,0.4848,45.0,0.1642,39,489,528,1,Normal,Afternoon
7348,2011-11-07,Winter,2011,Nov,18,0,Monday,Weekdays,Clear,0.46,0.4545,59.0,0.1045,18,407,425,1,Normal,Evening
7349,2011-11-07,Winter,2011,Nov,19,0,Monday,Weekdays,Clear,0.46,0.4545,59.0,0.0,20,280,300,1,Normal,Evening
7350,2011-11-07,Winter,2011,Nov,20,0,Monday,Weekdays,Clear,0.4,0.4091,71.0,0.0,17,187,204,1,Sangat Lembab,Evening
7351,2011-11-07,Winter,2011,Nov,21,0,Monday,Weekdays,Clear,0.38,0.3939,82.0,0.1045,10,129,139,1,Sangat Lembab,Evening
7352,2011-11-07,Winter,2011,Nov,22,0,Monday,Weekdays,Clear,0.36,0.3636,81.0,0.0896,6,102,108,1,Sangat Lembab,Evening
7353,2011-11-07,Winter,2011,Nov,23,0,Monday,Weekdays,Clear,0.36,0.3636,87.0,0.0896,1,47,48,1,Sangat Lembab,Evening
7354,2011-11-08,Winter,2011,Nov,0,0,Tuesday,Weekdays,Clear,0.34,0.3485,87.0,0.0896,0,18,18,2,Sangat Lembab,Night
7355,2011-11-08,Winter,2011,Nov,1,0,Tuesday,Weekdays,Clear,0.32,0.3333,93.0,0.1045,3,8,11,2,Sangat Lembab,Night
7356,2011-11-08,Winter,2011,Nov,2,0,Tuesday,Weekdays,Clear,0.32,0.3485,87.0,0.0,0,1,1,2,Sangat Lembab,Night
7357,2011-11-08,Winter,2011,Nov,3,0,Tuesday,Weekdays,Clear,0.32,0.3485,87.0,0.0,0,3,3,2,Sangat Lembab,Night
7358,2011-11-08,Winter,2011,Nov,4,0,Tuesday,Weekdays,Clear,0.3,0.3333,87.0,0.0,0,4,4,2,Sangat Lembab,Night
7359,2011-11-08,Winter,2011,Nov,5,0,Tuesday,Weekdays,Clear,0.3,0.3182,87.0,0.0896,1,17,18,2,Sangat Lembab,Night
7360,2011-11-08,Winter,2011,Nov,6,0,Tuesday,Weekdays,Clear,0.3,0.3333,87.0,0.0,3,96,99,2,Sangat Lembab,Morning
7361,2011-11-08,Winter,2011,Nov,7,0,Tuesday,Weekdays,Clear,0.3,0.3182,87.0,0.1045,7,316,323,2,Sangat Lembab,Morning
7362,2011-11-08,Winter,2011,Nov,8,0,Tuesday,Weekdays,Clear,0.32,0.3333,93.0,0.1045,11,455,466,2,Sangat Lembab,Morning
7363,2011-11-08,Winter,2011,Nov,9,0,Tuesday,Weekdays,Clear,0.36,0.3788,87.0,0.0,14,177,191,2,Sangat Lembab,Morning
7364,2011-11-08,Winter,2011,Nov,10,0,Tuesday,Weekdays,Clear,0.42,0.4242,71.0,0.0896,25,104,129,2,Sangat Lembab,Morning
7365,2011-11-08,Winter,2011,Nov,11,0,Tuesday,Weekdays,Clear,0.46,0.4545,63.0,0.1343,21,126,147,2,Normal,Morning
7366,2011-11-08,Winter,2011,Nov,12,0,Tuesday,Weekdays,Clear,0.52,0.5,52.0,0.1343,28,175,203,2,Normal,Afternoon
7367,2011-11-08,Winter,2011,Nov,13,0,Tuesday,Weekdays,Clear,0.54,0.5152,49.0,0.1642,31,165,196,2,Normal,Afternoon
7368,2011-11-08,Winter,2011,Nov,14,0,Tuesday,Weekdays,Clear,0.56,0.5303,46.0,0.1045,32,129,161,2,Normal,Afternoon
7369,2011-11-08,Winter,2011,Nov,15,0,Tuesday,Weekdays,Clear,0.58,0.5455,46.0,0.1045,33,155,188,2,Normal,Afternoon
7370,2011-11-08,Winter,2011,Nov,16,0,Tuesday,Weekdays,Clear,0.56,0.5303,46.0,0.1343,39,250,289,2,Normal,Afternoon
7371,2011-11-08,Winter,2011,Nov,17,0,Tuesday,Weekdays,Clear,0.52,0.5,43.0,0.1642,40,459,499,2,Sangat kering,Afternoon
7372,2011-11-08,Winter,2011,Nov,18,0,Tuesday,Weekdays,Clear,0.48,0.4697,55.00000000000001,0.1343,30,432,462,2,Normal,Evening
7373,2011-11-08,Winter,2011,Nov,19,0,Tuesday,Weekdays,Clear,0.46,0.4545,59.0,0.0,14,264,278,2,Normal,Evening
7374,2011-11-08,Winter,2011,Nov,20,0,Tuesday,Weekdays,Clear,0.4,0.4091,76.0,0.0,12,169,181,2,Sangat Lembab,Evening
7375,2011-11-08,Winter,2011,Nov,21,0,Tuesday,Weekdays,Clear,0.4,0.4091,76.0,0.0,16,166,182,2,Sangat Lembab,Evening
7376,2011-11-08,Winter,2011,Nov,22,0,Tuesday,Weekdays,Clear,0.36,0.3788,87.0,0.0,13,95,108,2,Sangat Lembab,Evening
7377,2011-11-08,Winter,2011,Nov,23,0,Tuesday,Weekdays,Clear,0.36,0.3788,81.0,0.0,3,45,48,2,Sangat Lembab,Evening
7378,2011-11-09,Winter,2011,Nov,0,0,Wednesday,Weekdays,Clear,0.36,0.3788,87.0,0.0,0,13,13,3,Sangat Lembab,Night
7379,2011-11-09,Winter,2011,Nov,1,0,Wednesday,Weekdays,Clear,0.34,0.3636,87.0,0.0,0,10,10,3,Sangat Lembab,Night
7380,2011-11-09,Winter,2011,Nov,2,0,Wednesday,Weekdays,Clear,0.32,0.3485,93.0,0.0,0,5,5,3,Sangat Lembab,Night
7381,2011-11-09,Winter,2011,Nov,3,0,Wednesday,Weekdays,Clear,0.32,0.3485,93.0,0.0,0,4,4,3,Sangat Lembab,Night
7382,2011-11-09,Winter,2011,Nov,4,0,Wednesday,Weekdays,Clear,0.32,0.3485,87.0,0.0,0,4,4,3,Sangat Lembab,Night
7383,2011-11-09,Winter,2011,Nov,5,0,Wednesday,Weekdays,Clear,0.3,0.3333,87.0,0.0,0,28,28,3,Sangat Lembab,Night
7384,2011-11-09,Winter,2011,Nov,6,0,Wednesday,Weekdays,Clear,0.3,0.3333,87.0,0.0,0,98,98,3,Sangat Lembab,Morning
7385,2011-11-09,Winter,2011,Nov,7,0,Wednesday,Weekdays,Clear,0.3,0.3333,87.0,0.0,0,300,300,3,Sangat Lembab,Morning
7386,2011-11-09,Winter,2011,Nov,8,0,Wednesday,Weekdays,Clear,0.32,0.3485,93.0,0.0,19,437,456,3,Sangat Lembab,Morning
7387,2011-11-09,Winter,2011,Nov,9,0,Wednesday,Weekdays,Clear,0.34,0.3636,93.0,0.0,22,197,219,3,Sangat Lembab,Morning
7388,2011-11-09,Winter,2011,Nov,10,0,Wednesday,Weekdays,Clear,0.4,0.4091,76.0,0.1045,16,89,105,3,Sangat Lembab,Morning
7389,2011-11-09,Winter,2011,Nov,11,0,Wednesday,Weekdays,Clear,0.46,0.4545,67.0,0.1642,21,131,152,3,Sangat Lembab,Morning
7390,2011-11-09,Winter,2011,Nov,12,0,Wednesday,Weekdays,Clear,0.5,0.4848,51.0,0.1642,24,156,180,3,Normal,Afternoon
7391,2011-11-09,Winter,2011,Nov,13,0,Wednesday,Weekdays,Clear,0.5,0.4848,51.0,0.1642,31,136,167,3,Normal,Afternoon
7392,2011-11-09,Winter,2011,Nov,14,0,Wednesday,Weekdays,Clear,0.52,0.5,48.0,0.1642,26,153,179,3,Normal,Afternoon
7393,2011-11-09,Winter,2011,Nov,15,0,Wednesday,Weekdays,Clear,0.52,0.5,45.0,0.2239,21,130,151,3,Normal,Afternoon
7394,2011-11-09,Winter,2011,Nov,16,0,Wednesday,Weekdays,Clear,0.52,0.5,48.0,0.194,24,257,281,3,Normal,Afternoon
7395,2011-11-09,Winter,2011,Nov,17,0,Wednesday,Weekdays,Clear,0.46,0.4545,63.0,0.1045,27,458,485,3,Normal,Afternoon
7396,2011-11-09,Winter,2011,Nov,18,0,Wednesday,Weekdays,Clear,0.44,0.4394,67.0,0.1045,21,387,408,3,Sangat Lembab,Evening
7397,2011-11-09,Winter,2011,Nov,19,0,Wednesday,Weekdays,Clear,0.44,0.4394,72.0,0.1045,12,292,304,3,Sangat Lembab,Evening
7398,2011-11-09,Winter,2011,Nov,20,0,Wednesday,Weekdays,Clear,0.44,0.4394,77.0,0.0,18,201,219,3,Sangat Lembab,Evening
7399,2011-11-09,Winter,2011,Nov,21,0,Wednesday,Weekdays,Clear,0.4,0.4091,87.0,0.0,9,152,161,3,Sangat Lembab,Evening
7400,2011-11-09,Winter,2011,Nov,22,0,Wednesday,Weekdays,Clear,0.4,0.4091,87.0,0.0,9,105,114,3,Sangat Lembab,Evening
7401,2011-11-09,Winter,2011,Nov,23,0,Wednesday,Weekdays,Clear,0.38,0.3939,87.0,0.0,5,61,66,3,Sangat Lembab,Evening
7402,2011-11-10,Winter,2011,Nov,0,0,Thursday,Weekdays,Clear,0.4,0.4091,87.0,0.0,0,24,24,4,Sangat Lembab,Night
7403,2011-11-10,Winter,2011,Nov,1,0,Thursday,Weekdays,Misty,0.4,0.4091,87.0,0.0,1,10,11,4,Sangat Lembab,Night
7404,2011-11-10,Winter,2011,Nov,2,0,Thursday,Weekdays,Misty,0.38,0.3939,94.0,0.0,0,5,5,4,Sangat Lembab,Night
7405,2011-11-10,Winter,2011,Nov,3,0,Thursday,Weekdays,Clear,0.38,0.3939,94.0,0.0896,0,11,11,4,Sangat Lembab,Night
